Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2009,1,Maine,Person-to-person,Norovirus unknown,,Confirmed,Hospital,48,22,48,0,48,,,,,,,,
2009,2,Missouri,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,2,40,0,40,,,,,,,,
2009,2,Maine,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2009,2,Missouri,Person-to-person,,,,Long-term care/nursing home/assisted living facility,35,0,35,0,35,,,,,,,,
2009,2,Missouri,Person-to-person,,,,Long-term care/nursing home/assisted living facility,60,3,60,0,60,,,,,,,,
2009,2,Missouri,Person-to-person,,,,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2009,2,Missouri,Person-to-person,,,,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,,
2009,2,Missouri,Person-to-person,,,,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2009,3,Missouri,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,30,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,School/college/university,100,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,17,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,28,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Office/indoor workplace,20,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,15,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Hospital,31,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,10,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,10,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,"Other, specify",11,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,103,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,60,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,7,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,26,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,16,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,30,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Hospital,7,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Child day care,29,0,0,0,0,,,,,,,,
2009,3,Tennessee,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,28,2,28,0,28,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,39,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,25,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,13,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,20,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,37,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,18,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Hospital,28,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Hospital,5,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,13,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,24,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,School/college/university,22,0,0,0,0,,,,,,,,
2009,1,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,15,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Child day care,11,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,27,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,29,0,0,0,0,,,,,,,,
2009,2,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,29,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,33,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,21,0,0,0,0,,,,,,,,
2009,3,Pennsylvania,Person-to-person,Norovirus,,Suspected,Private home/residence,22,0,22,0,22,,,,,,,,
2009,3,Ohio,Person-to-person,Norovirus Genogroup II,GII.4 Den Haag,Confirmed,Long-term care/nursing home/assisted living facility,36,3,36,0,36,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Camp,16,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,26,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,11,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Camp,56,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,7,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Event space,27,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Prison/jail,28,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,95,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,40,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,148,0,0,0,0,,,,,,,,
2009,3,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,17,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,School/college/university,93,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Prison/jail,21,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,,,,Long-term care/nursing home/assisted living facility,5,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,,,,Hospital,5,0,0,0,0,,,,,,,,
2009,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,113,0,113,0,113,,,,,,,,
2009,1,Ohio,Person-to-person,,,,"Other, specify",10,0,10,0,10,,,,,,,,
2009,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,68,0,68,0,68,,,,,,,,
2009,1,Ohio,Person-to-person,Norovirus Genogroup II,GII.4 Osaka,Confirmed,Restaurant,13,1,13,0,13,,,,,,,,
2009,1,Missouri,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,119,0,119,0,119,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,37,0,37,0,37,,,,,,,,
2009,2,Ohio,Person-to-person,Norovirus Genogroup II,GII.4 Den Haag,Confirmed,Long-term care/nursing home/assisted living facility,51,0,51,0,51,,,,,,,,
2009,4,Virginia,Person-to-person,,,,Hotel/motel,25,0,0,0,25,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,42,1,42,0,42,,,,,,,,
2009,1,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,44,0,44,0,44,,,,,,,,
2009,3,Ohio,Person-to-person,Norovirus Genogroup I,GI.4,Confirmed,School/college/university,70,1,69,0,70,,,,,,,,
2009,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,"Other, specify",24,1,24,0,24,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,40,0,40,0,40,,,,,,,,
2009,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,45,0,45,0,45,,,,,,,,
2009,4,Maine,Person-to-person,,,,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2009,4,Maine,Person-to-person,,,,Other healthcare facility,12,0,12,0,12,,,,,,,,
2009,3,Maine,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2009,2,Maine,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2009,4,Maine,Person-to-person,,,,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2009,1,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,55,0,55,0,55,,,,,,,,
2009,1,Wisconsin,Person-to-person,Norovirus unknown; Clostridium perfringens,,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,21,1,21,0,21,,,,,,,,
2009,3,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2009,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,92,0,92,0,92,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,69,1,69,0,69,,,,,,,,
2009,4,Maine,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2009,3,Maine,Person-to-person,,,,School/college/university,13,0,13,0,13,,,,,,,,
2009,2,Maine,Person-to-person,,,,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2009,2,Maine,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2009,1,Maine,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Other healthcare facility,37,0,37,0,37,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,35,0,35,1,35,,,,,,,,
2009,2,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2009,4,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,43,1,43,1,43,,,,,,,,
2009,3,Ohio,Person-to-person,,,,Hospital,10,0,0,0,10,,,,,,,,
2009,4,Florida,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,12,2,12,0,12,,,,,,,,
2009,5,Ohio,Person-to-person,,,,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2009,4,Maine,Person-to-person,,,,Private home/residence,18,0,18,0,18,,,,,,,,
2009,4,Minnesota,Person-to-person,Norovirus,,Suspected,,5,0,5,0,5,,,,,,,,
2009,4,Minnesota,Person-to-person,Norovirus Genogroup I,unknown,Confirmed,School/college/university,11,0,0,0,11,,,,,,,,
2009,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,41,4,41,0,41,,,,,,,,
2009,4,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,1,29,0,29,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,44,0,44,0,44,,,,,,,,
2009,1,Ohio,Person-to-person,,,,Long-term care/nursing home/assisted living facility,50,0,50,0,50,,,,,,,,
2009,4,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,352,5,352,1,352,,,,,,,,
2009,2,Ohio,Person-to-person,Shigella sonnei,,Confirmed,Child day care,9,0,3,0,4,,,,,,,,
2009,4,Wisconsin,Person-to-person,Norovirus Genogroup I,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,,
2009,4,Louisiana,Person-to-person,,,,,34,0,34,0,34,,,,,,,,
2009,3,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,43,1,43,0,43,,,,,,,,
2009,3,Wisconsin,Person-to-person,Rotavirus,,Confirmed,Long-term care/nursing home/assisted living facility,64,1,64,0,64,,,,,,,,
2009,5,Virginia,Person-to-person,Norovirus unknown,,Confirmed,Child day care,31,0,31,0,31,,,,,,,,
2009,4,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2009,5,Arkansas,Person-to-person,Shigella sonnei,,Confirmed,School/college/university,69,2,3,0,3,,,,,,,,
2009,2,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,88,4,88,0,88,,,,,,,,
2009,2,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,,
2009,2,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,158,1,158,0,158,,,,,,,,
2009,3,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,90,0,0,0,0,,,,,,,,
2009,3,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,39,0,39,0,39,,,,,,,,
2009,3,New Hampshire,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,45,0,45,0,45,,,,,,,,
2009,3,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,77,0,77,0,77,,,,,,,,
2009,3,New Hampshire,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,46,0,46,0,46,,,,,,,,
2009,4,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2009,3,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Hospital,74,1,74,0,74,,,,,,,,
2009,1,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,56,0,0,0,0,,,,,,,,
2009,2,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,86,1,86,0,86,,,,,,,,
2009,3,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,39,1,39,0,39,,,,,,,,
2009,1,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,,
2009,2,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,140,2,140,0,140,,,,,,,,
2009,2,New Hampshire,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,53,0,0,0,0,,,,,,,,
2009,2,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2009,2,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,23,4,23,0,23,,,,,,,,
2009,4,Wisconsin,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2009,4,Iowa,Person-to-person,Norovirus Genogroup I,unknown,Confirmed,Restaurant,17,0,17,0,17,,,,,,,,
2009,4,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,22,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,,,,,12,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,25,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,,,,,21,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,14,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,18,0,0,0,0,,,,,,,,
2009,5,Michigan,Person-to-person,,,,,18,0,0,0,0,,,,,,,,
2009,5,Michigan,Person-to-person,,,,,30,0,0,0,0,,,,,,,,
2009,4,Michigan,Person-to-person,,,,,2,0,0,0,0,,,,,,,,
2009,5,Michigan,Person-to-person,Norovirus,,Suspected,,45,0,0,0,0,,,,,,,,
2009,5,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,,
2009,1,South Carolina,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,,67,0,67,0,67,,,,,,,,
2009,1,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,47,0,47,0,47,,,,,,,,
2009,1,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,85,0,0,0,0,,,,,,,,
2009,1,New Hampshire,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,17,1,17,0,17,,,,,,,,
2009,3,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2009,2,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,62,0,62,0,62,,,,,,,,
2009,3,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2009,2,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2009,1,New Hampshire,Person-to-person,,,,School/college/university,32,0,32,0,32,,,,,,,,
2009,5,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,42,0,0,0,0,,,,,,,,
2009,3,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,21,1,21,0,21,,,,,,,,
2009,3,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,76,1,76,1,76,,,,,,,,
2009,6,Wisconsin,Person-to-person,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,91,6,91,0,91,,,,,,,,
2009,5,Maine,Person-to-person,,,,School/college/university,60,0,60,0,60,,,,,,,,
2009,3,Massachusetts,Person-to-person,,,,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2009,6,Tennessee,Person-to-person,Norovirus unknown,,Confirmed,,29,0,29,0,29,,,,,,,,
2009,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,36,0,36,0,36,,,,,,,,
2009,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,78,0,78,0,78,,,,,,,,
2009,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,137,0,137,0,137,,,,,,,,
